customer_id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_next_month,sex_label,education_label,marriage_label,age_band,limit_band,avg_bill_amt,max_bill_amt,min_bill_amt,total_bill_amt,total_payment_amt,avg_payment_amt,avg_utilization,max_utilization,recent_utilization,payment_to_bill_ratio,payment_to_limit_ratio,months_delinquent,max_delinquency,avg_delinquency,recent_delinquency,severe_delinquency_flag,bill_amount_trend,payment_momentum,revolving_balance_flag,low_payment_high_util_flag,young_high_util_flag,avg_bill_amt_winsor,log_avg_bill_amt_abs,max_bill_amt_winsor,log_max_bill_amt_abs,total_bill_amt_winsor,log_total_bill_amt_abs,total_payment_amt_winsor,log_total_payment_amt_abs,avg_payment_amt_winsor,log_avg_payment_amt_abs,predicted_pd,decision,risk_band,ead,expected_loss
7974,50000.0,1,3,2,34,-1,2,2,-2,-2,-2,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,male,high_school,single,26_35,limit_q1_low,260.0,780.0,0.0,1560.0,0.0,0.0,0.0052,0.0156,0.0156,0.0,0.0,2,2,0.6666666666666666,0,0,0.0156,0.0,0,0,0,260.0,5.564520407322694,780.0,6.660575149839686,1560.0,7.353081920515432,0.0,0.0,0.0,0.0,0.43991890165835884,decline_or_review,E_very_high,50000.0,9898.175287313074
3259,530000.0,1,1,2,32,-2,-2,-1,0,0,0,12451.0,24095.0,15688.0,24511.0,12144.0,34963.0,24120.0,15791.0,12808.0,8090.0,34110.0,90231.0,0,male,graduate_school,single,26_35,limit_q5_high,20642.0,34963.0,12144.0,123852.0,185150.0,30858.333333333332,0.03894716981132076,0.06596792452830189,0.02349245283018868,1.4949173617110607,0.3493396226415094,0,0,0.0,0,0,-0.04247547169811321,-0.15930188679245283,0,0,0,20642.0,9.935131557870589,34963.0,10.462074239700378,123852.0,11.726850657474358,185150.0,12.128926987353369,30858.333333333332,10.337194522745806,0.03434194723236484,approve,A_low,530000.0,8190.5544149190155
4194,10000.0,2,1,2,22,1,3,2,2,2,2,8352.0,8078.0,7800.0,8672.0,8388.0,9248.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0,female,graduate_school,single,18_25,limit_q1_low,8423.0,9248.0,7800.0,50538.0,2000.0,333.3333333333333,0.8423,0.9248,0.8352,0.039573398761352616,0.2,6,3,2.0,1,1,-0.0896,-0.1,1,1,1,8423.0,9.03884005381381,9248.0,9.13227071655426,50538.0,10.83050059443856,2000.0,7.601402334583733,333.3333333333333,5.812138499293826,0.5486400325111119,decline_or_review,E_very_high,10000.0,2468.8801463000036
16446,80000.0,2,3,2,50,0,0,0,0,0,0,46239.0,46914.0,47918.0,47620.0,48571.0,48525.0,1754.0,2210.0,1700.0,1614.0,1600.0,1600.0,0,female,high_school,single,46_55,limit_q2,47631.166666666664,48571.0,46239.0,285787.0,10478.0,1746.3333333333333,0.5953895833333332,0.6071375,0.5779875,0.03666354080647193,0.130975,0,0,0.0,0,0,-0.028575,0.00955,0,0,0,47631.166666666664,10.771263582297696,48571.0,10.790802512173709,285787.0,12.56300555619263,10478.0,9.257128533474942,1746.3333333333333,7.465846095215242,0.08145042233088672,approve,B_watch,80000.0,2932.215203911922
20721,210000.0,1,1,1,34,0,0,0,0,0,-1,42617.0,67734.0,66612.0,65799.0,-41.0,8208.0,30020.0,4043.0,10329.0,0.0,8249.0,2572.0,0,male,graduate_school,married,26_35,limit_q4,41821.5,67734.0,-41.0,250929.0,55213.0,9202.166666666666,0.19915,0.32254285714285713,0.20293809523809525,0.22003347547124696,0.2629190476190476,0,0,0.0,0,0,0.16385238095238094,0.11067619047619047,0,0,0,41821.5,10.641189751205436,67734.0,11.123358312014837,250929.0,12.432929294756267,55213.0,10.918971823296669,9202.166666666666,9.127302906711455,0.04223518333708823,approve,A_low,210000.0,3991.2248253548373
25532,200000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,female,graduate_school,married,26_35,limit_q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893656344545339,decline_or_review,D_high,200000.0,26042.90710090805
16847,50000.0,1,1,2,45,0,0,0,0,0,0,42931.0,45556.0,43809.0,36493.0,20069.0,20210.0,6004.0,1805.0,1255.0,1003.0,1111.0,3002.0,0,male,graduate_school,single,36_45,limit_q2,34844.666666666664,45556.0,20069.0,209068.0,14180.0,2363.3333333333335,0.6968933333333333,0.91112,0.85862,0.06782449813219558,0.2836,0,0,0.0,0,0,0.45442,0.07392,1,1,0,34844.666666666664,10.458684066037616,45556.0,10.726719568158678,209068.0,12.250419620002232,14180.0,9.559658319461347,2363.3333333333335,7.768251372533977,0.10686981692875762,decline_or_review,C_medium,50000.0,2404.5708808970467
21393,150000.0,1,1,1,54,1,2,2,2,2,2,23959.0,23276.0,25294.0,26780.0,27143.0,27563.0,0.0,2400.0,2201.0,1100.0,1000.0,0.0,1,male,graduate_school,married,46_55,limit_q3,25669.166666666668,27563.0,23276.0,154015.0,6701.0,1116.8333333333333,0.1711277777777778,0.18375333333333332,0.15972666666666666,0.04350846665281529,0.044673333333333336,6,2,1.8333333333333333,1,0,-0.02402666666666667,0.009333333333333334,0,0,0,25669.166666666668,10.1530847665074,27563.0,10.224265852477098,154015.0,11.944811772102836,6701.0,8.810161268297255,1116.8333333333333,7.019147566871682,0.5741361760918651,decline_or_review,E_very_high,150000.0,38754.19188620089
3673,100000.0,2,1,2,26,-1,-1,-2,-2,-2,-2,26273.0,-73.0,-73.0,-73.0,-73.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,1,female,graduate_school,single,26_35,limit_q2,4318.0,26273.0,-73.0,25908.0,0.0,0.0,0.04318,0.26273,0.26273,0.0,0.0,0,0,0.0,0,0,0.26346,0.0,0,0,0,4318.0,8.3707791729607,26273.0,10.176335136029452,25908.0,10.162345677674331,0.0,0.0,0.0,0.0,0.15023020552947564,decline_or_review,C_medium,100000.0,6760.359248826404
781,230000.0,1,1,2,29,0,0,2,2,2,0,40732.0,44563.0,42804.0,44020.0,41278.0,34672.0,5000.0,0.0,3000.0,0.0,3000.0,3000.0,0,male,graduate_school,single,26_35,limit_q4,41344.833333333336,44563.0,34672.0,248069.0,14000.0,2333.3333333333335,0.17976014492753625,0.19375217391304347,0.17709565217391304,0.056435683476438105,0.06086956521739131,3,2,1.0,0,0,0.026347826086956523,-0.004347826086956522,0,0,0,41344.833333333336,10.629726929554387,44563.0,10.704681637179208,248069.0,12.421466243384321,14000.0,9.546884034617925,2333.3333333333335,7.7554816189874085,0.2715333282200639,decline_or_review,D_high,230000.0,28103.699470776613
2474,50000.0,2,3,1,47,0,0,0,0,0,0,32516.0,32774.0,33597.0,29105.0,26154.0,27699.0,1870.0,1693.0,1106.0,1473.0,3000.0,2507.0,0,female,high_school,married,46_55,limit_q1_low,30307.5,33597.0,26154.0,181845.0,11649.0,1941.5,0.60615,0.67194,0.65032,0.06405969886607349,0.23298,0,0,0.0,0,0,0.09634,-0.03888,0,0,0,30307.5,10.31918348020963,33597.0,10.42222182037016,181845.0,12.110915454022543,11649.0,9.363061458993847,1941.5,7.5717310822418025,0.13905518129754343,decline_or_review,C_medium,50000.0,3128.7415791947274
5409,60000.0,2,4,2,33,0,0,0,0,0,0,52176.0,39107.0,39547.0,39555.0,40216.0,41039.0,2000.0,2000.0,1500.0,2000.0,2200.0,2000.0,0,female,other,single,26_35,limit_q2,41940.0,52176.0,39107.0,251640.0,11700.0,1950.0,0.699,0.8696,0.8696,0.04649480807976443,0.195,0,0,0.0,0,0,0.18561666666666668,-0.0033333333333333335,1,1,0,41940.0,10.644019147757733,52176.0,10.862397063745467,251640.0,12.435758747607082,11700.0,9.367429587218957,1950.0,7.576097340623111,0.0763391523709428,approve,B_watch,60000.0,2061.1571140154556
14467,420000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,10517.0,15571.0,9090.0,9622.0,10223.0,3942.0,15585.0,9100.0,9628.0,10223.0,3942.0,3754.0,0,male,graduate_school,married,46_55,limit_q5_high,9827.5,15571.0,3942.0,58965.0,52232.0,8705.333333333334,0.023398809523809523,0.03707380952380952,0.02504047619047619,0.8857985958009701,0.12436190476190476,0,0,0.0,0,0,0.015654761904761904,0.04045,0,0,0,9827.5,9.193041607397854,15571.0,9.653229708730347,58965.0,10.984716285593358,52232.0,10.863469758034709,8705.333333333334,9.07180600915017,0.04927162773441238,approve,A_low,420000.0,9312.337641803939
4624,50000.0,1,2,3,41,0,0,0,0,0,0,52260.0,40893.0,81308.0,41463.0,40045.0,40845.0,1679.0,1640.0,1449.0,1454.0,1466.0,1526.0,0,male,university,other,36_45,limit_q1_low,49469.0,81308.0,40045.0,296814.0,9214.0,1535.6666666666667,0.98938,1.62616,1.0452,0.031042905513535366,0.18428,0,0,0.0,0,0,0.2283,0.00654,1,1,0,49469.0,10.809121704221754,81308.0,11.306011990515998,296814.0,12.600864328081864,9214.0,9.128587870103924,1535.6666666666667,7.3373708473225845,0.23462334588247793,decline_or_review,D_high,50000.0,5279.025282355754
15455,20000.0,1,2,2,23,2,2,2,0,0,-2,7130.0,9455.0,9159.0,10000.0,0.0,0.0,2455.0,0.0,1000.0,0.0,0.0,0.0,1,male,university,single,18_25,limit_q1_low,5957.333333333333,10000.0,0.0,35744.0,3455.0,575.8333333333334,0.29786666666666667,0.5,0.3565,0.09665687508742482,0.17275,3,2,1.0,2,0,0.3565,0.12275,0,0,0,5957.333333333333,8.692546078894098,10000.0,9.210440366976517,35744.0,10.484165678200952,3455.0,8.147867129923947,575.8333333333334,6.357553374407289,0.7075352099604327,decline_or_review,E_very_high,20000.0,6367.816889643895
17094,80000.0,2,2,1,24,0,0,0,0,0,0,74377.0,76137.0,78366.0,78400.0,80000.0,80000.0,3000.0,3455.0,1960.0,2000.0,0.0,0.0,0,female,university,married,18_25,limit_q2,77880.0,80000.0,74377.0,467280.0,10415.0,1735.8333333333333,0.9735,1.0,0.9297125,0.022288515903706764,0.1301875,0,0,0.0,0,0,-0.0702875,0.0806875,1,1,1,77880.0,11.262937299670778,80000.0,11.289794413577894,467280.0,13.054686068756414,10415.0,9.251098364448351,1735.8333333333333,7.459818810764372,0.1791312968090262,decline_or_review,C_medium,80000.0,6448.726685124943
2967,50000.0,1,3,1,46,0,0,0,0,0,0,49083.0,27822.0,28702.0,29119.0,29240.0,28664.0,1463.0,1733.0,1150.0,1480.0,1200.0,3135.0,0,male,high_school,married,46_55,limit_q1_low,32105.0,49083.0,27822.0,192630.0,10161.0,1693.5,0.6421,0.98166,0.98166,0.052748519189538545,0.20322,0,0,0.0,0,0,0.40838,-0.02278,1,1,0,32105.0,10.376798207539359,49083.0,10.801288395096439,192630.0,12.168531720742111,10161.0,9.226410552153677,1693.5,7.435142991047106,0.16449579952971558,decline_or_review,C_medium,50000.0,3701.1554894186006
7258,60000.0,2,2,2,24,0,0,0,0,0,0,58143.0,60221.0,50135.0,19553.0,11896.0,15241.0,3044.0,1123.0,7553.0,474.0,3586.0,305.0,1,female,university,single,18_25,limit_q2,35864.833333333336,60221.0,11896.0,215189.0,16085.0,2680.8333333333335,0.5977472222222222,1.0036833333333333,0.96905,0.07474789720711929,0.26808333333333334,0,0,0.0,0,0,0.7150333333333333,0.0046,1,1,1,35864.833333333336,10.48754040357105,60221.0,11.005793013041854,215189.0,12.27927663778859,16085.0,9.685704607464015,2680.8333333333335,7.894255919231095,0.15174453661995543,decline_or_review,C_medium,60000.0,4097.102488738797
17143,80000.0,2,2,1,26,0,0,2,4,3,2,32183.0,34454.0,39559.0,38640.0,37721.0,39965.0,2820.0,6000.0,0.0,0.0,3000.0,0.0,1,female,university,married,26_35,limit_q2,37087.0,39965.0,32183.0,222522.0,11820.0,1970.0,0.4635875,0.4995625,0.4022875,0.0531181046453625,0.14775,4,4,1.8333333333333333,0,1,-0.097275,0.07275,0,0,0,37087.0,10.521048746139478,39965.0,10.595784371641235,222522.0,12.312785746032556,11820.0,9.377632889750377,1970.0,7.58629630715272,0.4168209875036959,decline_or_review,E_very_high,80000.0,15005.555550133051
12322,200000.0,2,2,2,26,0,0,0,2,2,0,105433.0,108408.0,116094.0,116289.0,112011.0,106313.0,5498.0,11084.0,3800.0,0.0,4005.0,2911.0,0,female,university,single,26_35,limit_q4,110758.0,116289.0,105433.0,664548.0,27298.0,4549.666666666667,0.55379,0.581445,0.527165,0.04107748262355372,0.13649,2,2,0.6666666666666666,0,0,-0.0044,0.04833,0,0,0,110758.0,11.615111948713986,116289.0,11.663842350287089,664548.0,13.406863894070678,27298.0,10.214605350465526,4549.666666666667,8.423029021358488,0.19116584519197502,decline_or_review,C_medium,200000.0,17204.926067277753
5955,200000.0,1,2,2,26,0,0,0,0,0,0,103194.0,107027.0,107765.0,109970.0,113436.0,115402.0,5500.0,4000.0,4000.0,5242.0,5000.0,4400.0,0,male,university,single,26_35,limit_q4,109465.66666666667,115402.0,103194.0,656794.0,28142.0,4690.333333333333,0.5473283333333333,0.57701,0.51597,0.04284746382052239,0.14071,0,0,0.0,0,0,-0.06104,0.0005,0,0,0,109465.66666666667,11.603375367892301,115402.0,11.656185629252027,656794.0,13.3951272244239,28142.0,10.245053934794061,4690.333333333333,8.453472113858384,0.05081043804126539,approve,B_watch,200000.0,4572.939423713886
21052,200000.0,1,3,2,41,-2,-2,-2,-2,-2,-2,20950.0,182.0,3150.0,0.0,0.0,0.0,182.0,3165.0,0.0,0.0,0.0,94.0,0,male,high_school,single,36_45,limit_q4,4047.0,20950.0,0.0,24282.0,3441.0,573.5,0.020235,0.10475,0.10475,0.14170407280813738,0.017205,0,0,0.0,0,0,0.10475,0.016265,0,0,0,4047.0,8.305978210967302,20950.0,9.949941656908011,24282.0,10.097531796025063,3441.0,8.143807976771484,573.5,6.35350009728881,0.10480310411695663,decline_or_review,C_medium,200000.0,9432.279370526097
28520,80000.0,2,2,2,24,0,0,0,0,0,0,19188.0,18774.0,12339.0,11312.0,8324.0,7079.0,1374.0,1235.0,1101.0,270.0,1000.0,1000.0,0,female,university,single,18_25,limit_q2,12836.0,19188.0,7079.0,77016.0,5980.0,996.6666666666666,0.16045,0.23985,0.23985,0.07764519521664048,0.07475,0,0,0.0,0,0,0.1513625,0.0076125,0,0,0,12836.0,9.460086905084927,19188.0,9.862092477169742,77016.0,11.251781455688455,5980.0,8.696343057044556,996.6666666666666,6.905419219184589,0.11013545836356646,decline_or_review,C_medium,80000.0,3964.8765010883926
7892,290000.0,1,4,1,52,0,-1,-1,-1,0,0,302396.0,2000.0,2208.0,105145.0,106511.0,108228.0,2000.0,2604.0,215917.0,3685.0,3700.0,3786.0,0,male,other,married,46_55,limit_q5_high,104414.66666666667,302396.0,2000.0,626488.0,231692.0,38615.333333333336,0.3600505747126437,1.0427448275862068,1.0427448275862068,0.36982612623685335,0.7989379310344827,0,0,0.0,0,0,0.6695448275862069,-0.00993793103448276,1,0,0,104414.66666666667,11.556135007029182,302396.0,12.619496002603384,626488.0,13.347886495302985,231692.0,12.353168498483729,38615.333333333336,10.561430609303626,0.20213383815738248,decline_or_review,D_high,290000.0,26378.465879538413
436,270000.0,2,2,1,32,1,2,2,2,2,2,234752.0,233036.0,229286.0,217644.0,223690.0,221413.0,10000.0,8000.0,0.0,16000.0,8000.0,0.0,1,female,university,married,26_35,limit_q4,226636.83333333334,234752.0,217644.0,1359821.0,42000.0,7000.0,0.8393956790123457,0.8694518518518518,0.8694518518518518,0.030886395425283604,0.15555555555555556,6,2,1.8333333333333333,1,0,0.04940370370370371,0.037037037037037035,1,1,0,226636.83333333334,12.331108574510472,234752.0,12.366289176541567,1359821.0,14.12286436679345,42000.0,10.645448706505872,7000.0,8.853808274977197,0.5048803493240194,decline_or_review,E_very_high,270000.0,61342.96244286836
8490,180000.0,2,2,2,34,-1,-1,-1,-1,-1,-1,194.0,191.0,187.0,176.0,188.0,187.0,200.0,187.0,180.0,200.0,187.0,750.0,0,female,university,single,26_35,limit_q3,187.16666666666666,194.0,176.0,1123.0,1704.0,284.0,0.0010398148148148148,0.0010777777777777778,0.0010777777777777778,1.5160142348754448,0.009466666666666667,0,0,0.0,0,0,3.888888888888889e-05,-0.0030555555555555557,0,0,0,187.16666666666666,5.237328094921607,194.0,5.272999558563747,1123.0,7.024649030453636,1704.0,7.4413203897176174,284.0,5.652489180268651,0.18030346183264664,decline_or_review,C_medium,180000.0,14604.580408444379
7123,390000.0,1,1,1,45,2,2,0,0,0,0,185204.0,180455.0,131386.0,131879.0,115183.0,75131.0,0.0,6000.0,3500.0,5000.0,4500.0,3000.0,1,male,graduate_school,married,36_45,limit_q5_high,136539.66666666666,185204.0,75131.0,819238.0,22000.0,3666.6666666666665,0.35010170940170937,0.4748820512820513,0.4748820512820513,0.026854190291233693,0.05641025641025641,2,2,0.6666666666666666,2,0,0.28223846153846155,-0.0038461538461538464,0,0,0,136539.66666666666,11.824377773534444,185204.0,12.129218598669954,819238.0,13.616131139556058,22000.0,9.99884318585288,3666.6666666666665,8.207310953201803,0.7150558881490628,decline_or_review,E_very_high,390000.0,125492.30837016054
18301,30000.0,2,3,1,47,0,0,0,0,0,0,15979.0,17705.0,19107.0,20281.0,20941.0,21799.0,2000.0,2000.0,1500.0,1000.0,1200.0,2000.0,0,female,high_school,married,46_55,limit_q1_low,19302.0,21799.0,15979.0,115812.0,9700.0,1616.6666666666667,0.6434,0.7266333333333334,0.5326333333333333,0.08375570963536046,0.3233333333333333,0,0,0.0,0,0,-0.194,0.02666666666666667,0,0,0,19302.0,9.868015803227875,21799.0,9.98966524877718,115812.0,11.659732100341655,9700.0,9.179984251961283,1616.6666666666667,7.388740060737106,0.10999022654310307,decline_or_review,C_medium,30000.0,1484.8680583318917
28039,200000.0,2,2,2,29,0,0,0,0,0,0,204134.0,194949.0,153646.0,137087.0,134995.0,135953.0,8000.0,5542.0,5308.0,4587.0,4750.0,4935.0,1,female,university,single,26_35,limit_q4,160127.33333333334,204134.0,134995.0,960764.0,33122.0,5520.333333333333,0.8006366666666667,1.02067,1.02067,0.034474611377391974,0.16561,0,0,0.0,0,0,0.340905,0.019285,1,1,1,160127.33333333334,11.983730856052361,204134.0,12.226536818662527,960764.0,13.77548512110771,33122.0,10.407983184107247,5520.333333333333,8.616374655997348,0.1330509529595798,decline_or_review,C_medium,200000.0,11974.585766362183
13531,60000.0,1,1,1,60,-1,-1,-1,-1,-1,-1,390.0,390.0,2840.0,390.0,390.0,769.0,390.0,2840.0,390.0,390.0,769.0,390.0,0,male,graduate_school,married,56_plus,limit_q2,861.5,2840.0,390.0,5169.0,5169.0,861.5,0.014358333333333334,0.04733333333333333,0.0065,0.9998065764023211,0.08615,0,0,0.0,0,0,-0.006316666666666667,0.03451666666666667,0,0,0,861.5,6.759835148905514,2840.0,7.951911381854188,5169.0,8.550627967502475,5169.0,8.550627967502475,861.5,6.759835148905514,0.2487037871370351,decline_or_review,D_high,60000.0,6715.002252699947
17620,180000.0,2,1,2,33,2,2,2,2,2,2,118656.0,125175.0,126899.0,127336.0,125273.0,134210.0,10000.0,5200.0,4000.0,1500.0,11000.0,1000.0,1,female,graduate_school,single,26_35,limit_q4,126258.16666666667,134210.0,118656.0,757549.0,32700.0,5450.0,0.7014342592592593,0.7456111111111111,0.6592,0.04316546762589928,0.18166666666666667,6,2,2.0,2,0,-0.0864111111111111,0.017777777777777778,0,0,0,126258.16666666667,11.746091951762553,134210.0,11.807168467373705,757549.0,13.537844820787981,32700.0,10.39516093745751,5450.0,8.603554357064281,0.7678997106411934,decline_or_review,E_very_high,180000.0,62199.87656193667
13750,130000.0,2,1,1,33,-1,2,0,0,0,-1,10653.0,7439.0,15206.0,12446.0,7047.0,5472.0,13.0,12454.0,30.0,21.0,5488.0,1725.0,0,female,graduate_school,married,26_35,limit_q3,9710.5,15206.0,5472.0,58263.0,19731.0,3288.5,0.07469615384615384,0.11696923076923077,0.08194615384615385,0.3386482218865852,0.1517769230769231,1,2,0.3333333333333333,0,0,0.039853846153846156,0.04041538461538462,0,0,0,9710.5,9.181066029272188,15206.0,9.629511127140459,58263.0,10.972739685897752,19731.0,9.88999696235363,3288.5,8.098490856526052,0.24997170010515066,decline_or_review,D_high,130000.0,14623.344456151313
15304,140000.0,2,3,1,41,0,0,0,0,0,0,114133.0,122191.0,128069.0,103319.0,105702.0,108619.0,10000.0,8000.0,5000.0,4000.0,4520.0,6000.0,1,female,high_school,married,36_45,limit_q3,113672.16666666667,128069.0,103319.0,682033.0,37520.0,6253.333333333333,0.8119440476190477,0.9147785714285714,0.8152357142857143,0.05501192022685086,0.268,0,0,0.0,0,0,0.03938571428571429,0.05342857142857143,1,1,0,113672.16666666667,11.641082650713292,128069.0,11.760332268420118,682033.0,13.432834788955395,37520.0,10.532656055217016,6253.333333333333,8.741029835819266,0.07618793097853253,approve,B_watch,140000.0,4799.8396516475495
15558,260000.0,1,1,2,31,0,0,0,0,0,0,102350.0,96133.0,90183.0,89846.0,101034.0,84152.0,4033.0,4000.0,4005.0,14066.0,3017.0,2736.0,0,male,graduate_school,single,26_35,limit_q4,93949.66666666667,102350.0,84152.0,563698.0,31857.0,5309.5,0.3613448717948718,0.39365384615384613,0.39365384615384613,0.056514203502223706,0.12252692307692307,0,0,0.0,0,0,0.06999230769230769,0.008769230769230769,0,0,0,93949.66666666667,11.45052510078947,102350.0,11.536163361437406,563698.0,13.242275700074835,31857.0,10.369043806854583,5309.5,8.577441271761595,0.05275152011168365,approve,B_watch,260000.0,6171.927853066987
13424,50000.0,2,2,1,53,0,0,0,0,-1,2,46940.0,48372.0,48184.0,3736.0,2003.0,380.0,2188.0,1000.0,75.0,2003.0,0.0,0.0,1,female,university,married,46_55,limit_q1_low,24935.833333333332,48372.0,380.0,149615.0,5266.0,877.6666666666666,0.49871666666666664,0.96744,0.9388,0.03519677039888782,0.10532,1,2,0.3333333333333333,0,0,0.9312,0.06376,1,1,0,24935.833333333332,10.124101239774456,48372.0,10.786697085808159,149615.0,11.915827290675228,5266.0,8.569216219483389,877.6666666666666,6.778405606954288,0.2403321048585647,decline_or_review,D_high,50000.0,5407.472359317706
21244,190000.0,1,2,1,48,0,-1,0,0,0,0,6450.0,189102.0,189018.0,175871.0,157218.0,151618.0,189717.0,7779.0,6092.0,5018.0,6168.0,1218.0,0,male,university,married,46_55,limit_q4,144879.5,189102.0,6450.0,869277.0,215992.0,35998.666666666664,0.7625236842105263,0.9952736842105263,0.03394736842105263,0.2484728705891556,1.1368,0,0,0.0,0,0,-0.7640421052631579,1.000578947368421,0,0,0,144879.5,11.883664543683311,189102.0,12.1500471191426,869277.0,13.675418261028057,215992.0,12.283001278733764,35998.666666666664,10.49126495813612,0.09318067837034467,approve,B_watch,190000.0,7966.948000664469
25095,400000.0,1,3,2,63,-1,-1,-1,-1,0,0,52332.0,42898.0,26096.0,396988.0,348029.0,173170.0,42898.0,26099.0,397092.0,7864.0,3785.0,0.0,0,male,high_school,single,56_plus,limit_q5_high,173252.16666666666,396988.0,26096.0,1039513.0,477738.0,79623.0,0.43313041666666663,0.99247,0.13083,0.4595782259786785,1.194345,0,0,0.0,0,0,-0.302095,0.16303,0,0,0,173252.16666666666,12.062509194903386,370616.1899999982,12.891663851476896,1039513.0,13.85426385420298,270603.9399999998,13.076819837242997,45100.65666666664,11.2850708339259,0.0657154224313685,approve,B_watch,400000.0,11828.776037646332
22657,350000.0,2,1,2,44,2,3,2,2,2,2,309250.0,314607.0,322032.0,327193.0,333278.0,340791.0,12000.0,14000.0,12000.0,13000.0,13000.0,13000.0,1,female,graduate_school,single,36_45,limit_q5_high,324525.1666666667,340791.0,309250.0,1947151.0,77000.0,12833.333333333334,0.9272147619047619,0.9736885714285715,0.8835714285714286,0.039544935372277046,0.22,6,3,2.1666666666666665,2,1,-0.09011714285714285,0.0,1,1,0,300288.1933333332,12.690121448752551,340791.0,12.739027599483371,1801729.1599999992,14.481878350130955,77000.0,11.251573687764477,12833.333333333334,9.45987915064992,0.6996865577746693,decline_or_review,E_very_high,350000.0,110200.63284951041
25852,100000.0,2,3,1,43,2,2,0,0,0,0,100304.0,97814.0,100337.0,100585.0,52041.0,70731.0,0.0,5000.0,2623.0,2500.0,32000.0,2567.0,1,female,high_school,married,36_45,limit_q3,86968.66666666667,100585.0,52041.0,521812.0,44690.0,7448.333333333333,0.8696866666666667,1.00585,1.00304,0.08564370761173064,0.4469,2,2,0.6666666666666666,2,0,0.29573,-0.29567,1,0,0,86968.66666666667,11.373314677837207,100585.0,11.518768361953487,521812.0,13.165064565134484,44690.0,10.707527418047702,7448.333333333333,8.915879821910929,0.6118686695933824,decline_or_review,E_very_high,100000.0,27534.090131702207
24734,90000.0,1,1,1,34,0,0,0,-2,-2,-2,106339.0,90500.0,0.0,0.0,0.0,0.0,20585.0,0.0,0.0,0.0,0.0,0.0,0,male,graduate_school,married,26_35,limit_q2,32806.5,106339.0,0.0,196839.0,20585.0,3430.8333333333335,0.36451666666666666,1.1815444444444445,1.1815444444444445,0.10457732168258484,0.22872222222222222,0,0,0.0,0,0,1.1815444444444445,0.22872222222222222,1,0,0,32806.5,10.398412426770442,106339.0,11.57439678705833,196839.0,12.190146494979915,20585.0,9.932366512086505,3430.8333333333335,8.140849896880091,0.15651636575740205,decline_or_review,C_medium,90000.0,6338.912813174783
18512,70000.0,2,2,2,22,0,0,0,0,0,0,66505.0,67514.0,69038.0,69927.0,50579.0,49483.0,2501.0,3001.0,2608.0,1777.0,1792.0,1793.0,1,female,university,single,18_25,limit_q2,62174.333333333336,69927.0,49483.0,373046.0,13472.0,2245.3333333333335,0.8882047619047619,0.9989571428571429,0.9500714285714286,0.036113411982940484,0.19245714285714285,0,0,0.0,0,0,0.24317142857142857,0.027385714285714284,1,1,1,62174.333333333336,11.037713629868868,69927.0,11.155221420260323,373046.0,12.829459696049874,13472.0,9.508442961755847,2245.3333333333335,7.717054536278107,0.14037863862833924,decline_or_review,C_medium,70000.0,4421.927116792686
24621,50000.0,1,2,1,32,0,0,0,0,0,0,11030.0,12048.0,13145.0,14160.0,14441.0,14743.0,1203.0,1300.0,1235.0,516.0,534.0,537.0,0,male,university,married,26_35,limit_q2,13261.166666666666,14743.0,11030.0,79567.0,5325.0,887.5,0.2652233333333333,0.29486,0.2206,0.06692388900060325,0.1065,0,0,0.0,0,0,-0.07426,0.02864,0,0,0,13261.166666666666,9.492670649084552,14743.0,9.59859149934966,79567.0,11.28436728095452,5325.0,8.580355766373877,887.5,6.789534647594706,0.15759879192990556,decline_or_review,C_medium,50000.0,3545.972818422875
17005,50000.0,2,2,2,22,2,2,2,3,2,2,19091.0,18487.0,22219.0,21520.0,20108.0,18207.0,0.0,4042.0,0.0,648.0,0.0,921.0,0,female,university,single,18_25,limit_q2,19938.666666666668,22219.0,18207.0,119632.0,5611.0,935.1666666666666,0.39877333333333337,0.44438,0.38182,0.04690177459396655,0.11222,6,3,2.1666666666666665,2,1,0.01768,0.06242,0,0,0,19938.666666666668,9.900466326558984,22219.0,10.008748063193622,119632.0,11.692184002172262,5611.0,8.632662441222351,935.1666666666666,6.841793523304378,0.747751858170361,decline_or_review,E_very_high,50000.0,16824.416808833124
